,done,map layout,path length,explored,end value
100,True,3303333033033330333033033003033030333003333303033300000033333333000303030300003300300033003033003333033300030303330303033030033333003333033303033003303330333333033330300000030033033033333030333303303300330330303303300333003330033303300030330030030330030333030330300003303333330303003330300333003033033033330303330003033030033003030330333030303000303333333303303000300303333303300333303333300030333303330303030033330333330033003333303333300303333333003003030300303300030330333300303030303333000330333033030033000000033333030003303330303033330333033033333303303033333333330300303003330003303330333303030300030333300333000030333330303300333330330333333303033333003033003333330003303303030303003030330000330333333333300333030303333300330333003033333030333033030333033330033333333330333033300003003303030333030330030030033030303333003300033333033330303033033003300003333300003300303000003300033303030003000003300003330003303033030033303333303303003300303333303033033330303030033333033333300003330003033033300033003330000033333300333033330033330033030030003003033333333303000300003330033003303033003030033330333303303030300033303033330033303030033300330303300033300330033303303300330033300033333033030033330033030333303333333000033033333303033333000330330033300333033333330000030003033303000300303333033003330000030333303030303003333300000333303033333333300000003033333033333303300333303330300333033333303303033030033033330330033000030303333333000033303330330333033330003003333033330030333033300003030333003333300333033000000333030333303033333033300000333333303000000033330000033330033333003003333000333333333300333333000303303333303330030333033330003033333330003003300033333333300030300333303033333303300330003333000000333033303333300030333333330300303333300333000033333030030303303033303333330030303033303333030303033333003030300330333330000333303033303033300003003333003030000333300330303300000303303033333303033033030330330333303000033003330330033303330303303003333303333003330033030303300333303303330030300330330000303300033333000000330003333303330000003333303303303033000030330333333330330330330033000330000033000303333033003003333033333330303330330330030000333030300303000330333333330030300033333303033333333330330303033033030000330333333333333033333303333033333030003003330303303300303033030333030303303030333330300333000330333000030333003003333330033333003033033030330003000333333333333033330333030303000303303003000333033033000033033300030330333330300300330333030333333333033333300333333330303033003300000300303300033303003333333003333333330303303030330003333300333303333003333303033033300303000300300303033303300000303303303303300030030333003303303033303003333330330330333003003033033333333030303330003003333333303303330033303030000303333330303033303033033030303000330330333330333000030030330333303300003333333030333330300033003030303330330033333030303330030330330300000303033003333033003333303300030003330030030330333333303333033033000300003030030003333333333300033333300330303300030000333303003003000303303333303333303333300003303303333333303003330033330003300033030030033333333033030330003033333033333333000303333300030333333000000003303000303330003333033300303333033330303333303333303333303003303003330333333333000030000333330000333303033330333330303333330033003030033000333033030003000333033300300030330000300033333300303300033330030333303303303000333333033033303033003033333303330333000300330003330333330303033003303030333300303333303033003333033330000003033333333030330003330333003303300303300300333033303333030303300033330303000033000033303300000033303300003303003030333303000330303003333000303030333333333033333300333300003303330033033333330030330333003330333033330303303003333033330033330330033003000003033303033003333333030003030033000000303033033330000000030303033033033300330003003030333333333330033000330000330330033033303000033333330330330333033300303030330030333033033030003003300033003033303333330330303333030000303030003330003303033333033303030303330333033333030033033303300333003033333300003303300033333333330330303333033033030033330300330333333000330300330033333033333300,143,3648,188.0
101,True,3333300033300033003303033030033033003330300333333033333030330333333030333303330330303030330330330003330303033033033003033333333330303333303003333003300333030333333030030033333303000030030330030333003303303330333333003033330303003003003300033003333330333333033003333330333030330300333033033033003333300033033330333033303030303303033300030303003033303303030330303003303030033330003000033330033033000033030300030333030303330000003003330330300303300333303003030303033033300033333003303033303333303333303033033033030003330030333003033030303003300330333333003300333300303030030030030030333000300030000300003333033033033330033030330333033300000333033303030330333003303033000303330003300000003330330033303303033033033303333303330330303030333000003333330033303003033300300033333000003300303030000303030003303003333003003003333330330303330003000303330003033300300333333000333333003030330333033030333000303300333303033030330303300033333330003030330330003300330303333030333333333033033330333303333330330330330330330333333033330300333333303033333303333030033300003030033303330033003000333030333033033033030303333033330330330003300333300300003333330033333333303330033330330333333330033330333003330330030030330303033330333333303000333330330033033303333333033033003000300003330003003330033300330030030030333330033333333300003003033303333300003030303333330333033003330300033300030330300030303030033303030330330333033033303300303333003033000330033333003333330300300303030033033303333333303003030030033300330303330303333330033303330300333333330333303333033333300330003303030300303000330303333003330333033330030333033303033030003333300330333333330303330030000303333333300333303330300333300333333300333333333303333300000300300030003333003330033333000303033030333333330300300300330330030303300303303030003033030303000333033000330000330333333333333300003333333333333030300333333333303030030330330000333303303030333333300330333303330003303333300333333003030300033330303000033330030033003033330300300300333300330333303333003330033033330003033333333030333303030000300033030303333300303033033333333033303300333303003333000030333333333030300330303303003333033000303030300300333303003003033333300333300000333033030303003030303330033333330300300003303303303330303303330300333303300333033330333330303033333003003333330330033333300300333003000030300333033333033330333300030000030033303330030333030033003030030033333030300333033003030330303033300300333300030333303000333300003330303033333333330003333300300303333303003300030030003333333330330333033303330030030330303000303333030000033030333303333303033303003030303033033033033000033333300333303033033000003330003300300033033333033033033330030003033030300330333033003333003333033003330330303333003303003330303330303303030030330300333330330330033333303000330300003303003030030030303030303333300330330003333303333300033033333033333003303033000033333333033330003330330000030030333033030000000000030333333303333003030333300330303333030303333000000330033000030030003333333033303333030333330330000000333330333300030303333330330003030300333330000003303033303003333003333000333003330033303330303033033333033333330300000003300033333330033030300003330300333000303003030030033333033330000030330333330303033000033330300333030003333030333333333003303033333003033033000330333330033330000030033033033333000333303030033303033333333033303300330333333330033003030303000033333030333303330003030003303303000030003003003033033003033333333030303333300330000003303030003303300300033300333333003003030300300333330330003333333300333033303333300033300333000300330333000303033030333300003033033033330333333333330003300303330033330330300333333330330033033333003033303030000333303333333033333033000303303333303003030303303033303300333333000003303033033030300303033300303000030303300303030003333000303033330333033303300000300333333300033330033030033333330333330303033033330033300333003300333033003003330033003330030033030030003033300330030003303333333300303333330003333303033333300303333330333030333330333030003303003000303333033333333303300300333000333303030300333330030033330333303330033030333333303300303333,143,3676,189.0
102,True,0330330330300333000030303033033033333333330030330333330330033030033333003333003033003030033330330333303030333030333300330033033030303330303333300303333333333303333333303030300033303303030303333030303033303333003030000030330333303333333303033033003330333303330030330330030330303330303330300303030333333330003030033330033003303030303300303333033033030333300333333300033003300303330033330003030300300030333033330300033333330303303033003333303330000033000333330333033333030030300033330333030033300303333003333033033030300303333000300330003033303300033333030303030300303303330003300333000033030333303333333300330033030033333333033303303300033033003333333333000003333330003330033330330033300300330333033030033330000333333033330333003000333300003333030333300333300330033300033303033000333333033033330303033333330003030033033333003003333300030030330303000330300033330330000330000030330333003333333300003330303330330303330303303303000033303333030000300333333333300003333030303303333333303030300003303030000303030330330030300330330333300300033300303333330033303333333330300303303303300333003003300000000300330003333330330333333033030333033330003333303033330033033303003333303033333003333333303300330003330333030333303303330303033333003303003303003033000333333003303330300033303033033333303330033000030330330033300033333333303033330333033033003300333030003303033330333330330300333003303330030330300033330300333300003333333030003003033333333303300330303303033033033003000003303033030300303033033330330000333303333000303030333303003300033330000333033030000333303333300033330000030303003000030330333330300303330333300330033330033333030300333333303033030333030333303303300333330030030303330003033303333030333033333300030033303330030333330300030303303000300030033033333330003333033333330333333303003333033030033333033030303003333033303003030030330333030033330300033000003003333003333033303033330330330033030000333303033030033000333333000300303303003330300330303330033303030330330000303000030030033003300030030033030333333003333030033030333330303333000003303303033303303000303333333330033033030333333333033000333300303330330330033003033000030333300333333333300300003330030333033300333303033030303003030333333333030333033333330333333333030330003300330030303333333030300330033000330003330333033333333033300330033000300330333003033003330033003303330333033030330330003000300330333303303333300300333333303003333333333030033303003300033033330033330033303030330300330330030030330303003300303003033030333303330330303000333003303003003000030333303003303333300333333333303330003333033333030333003330030033303300003333330330030303333030303303030303330333330000333333300333003300030030330000333300333330033303033333300300333000303330003033330333033000030333033333033003303033030030300333333330303033303030333003333033033003003033033030330000300330303030300030303033003033003300303333303003003333330000033033033030003033333003003000333033333000333030333333003333303033033030033330330000033330000300300330330033333333000300000003303333330300333333333330030300030033330330000303333300003030333333333330330033330033300000330330030303300333003033333003300333033030300333303330330303003300033033003330303000333330030333300303000003333330333033303030033303300333330300330333000033333033333333333333303303033303000030333000333330333003033033303333003033330303030030330330033003030333003333033000303330300303333333303303033303030033303303033033330303033033003303303303333333003330030003033030030330330000033330333300300303003033003333303000330333330030303303330003000303333333003000300300303333030333030033030330033333303003003033003300003030300303303033300033033030333030333330300003330033330030030000000033333300003000303033003003303033303303333030330303303030333300300300003033033003303333303030333003330303330033333033030033003033330003333300333303003030303303300033333333330333303303303033003333030330033003330330303303330303333330003300333333303300330033300333300330303033333333333330033003003303003003033303033300300330333330303030300033030033000303330330033330333033003303303333033033330330003000330300003333030003300033303033,141,3798,193.0
103,True,3303333003303333333330003030300033000330003303300033333330330303300303030333000303003030033033333330300303300300330300333000030030303000003003330033000300033003333300330303330330303303303300303300333330330030000330330333333033033033303303303303303300333033333330330300333033330303330303300030330003333030003303333303330030303333300000303033303333333030000330330300330000300000300003000000030003330333303333033330300303300003033033030003033003303330003303333330000300030330330303033333033303033333303030300333330300030033003333033333300333303333330303003333033003033303333003330003303330333003033000333030300003030030033033333333003333003030033030003333333303003330000330030030030333030003300003033003333003333003030333333333033003300330000303003030030333333303333330000330330330333003003033303330303300303030330333333033333000003333033003333003003333333000330303303030333303033333303030033333303033003330303300333303300330300330000333330333330030330303303333330303033030303333303330033333303300033333003333333330300030033330033300330033000300333333000033000030000333303030030000333330333330333030030330300303330030333330030333003333300333333000033333333030030000333033303333000333330030033333333000000003330303333300300303333000333303333030000000303033333000030303303300003000300333330333333003300333033333000303003033000333000033330030303033000303033033333033030033033033003333333000030030033333300033333330003033303303030330333003033300303303333303303333330033330000333333033000003033333003333000330303033003033300303333333333303330300333303303300030333300303030300300333330033330303330330330333033033303303000333033033030030030033300330303033033333333033300030000303300003033033033033030300300333330333333003333333333003030300303333303330000333330033303033303033333000303003030330333030333303333333033330033303333003033330330300033033303303030003303033030030330303330303303333000033330033333333300030003333330303333030300003333003033000303333330330033330333030330330330033333333333030003303033303330303033333030033003303333303300300033000300003000030000300333033033003300333003330333333030300330303330333030303330003330333033030303303003033333003333030300330003033033333330330330303030300030303033303333003030333033030303000330303300303303000003330333303333003000300303033000003003333300333300030303330333330333300033333333033033330030333333000033333003333330033330303033300330003333330333030003030033000333333303030303330333303333003300303333000303300030333303033303333333330333003333030333330333333003333303003003003033330303333333000033003000033300330003033033333333033330033330330000033303333333033030333000033330033330003030000333330303330330333333330003033000303033003030000030030303003030330033033303000333330330033300333300333333300033303333330000033000033303003333333333000333330333333033333333033333033033300330303303333033300300333333030033330333300330333000300330303333030333333303303003000333303033300303333330333333030330330030033333003030333300000033303333330303303303300330003003030030333333000330333033033333300333033330300333033333333300003333333300300303303333330303303333333330003033030003030303033300000330030033333033030300033003030333300303003330303303303000330333333033000333030333330300330033333003003330030333300030300033000003300033303000330303300333030000300300330003033033030333333333030300300333033330303303330300303333033333330303330030330330000303333303300303303003030030300303330003303333300300033003003333330003030333330030303333300333333330030300003003030030333033033303030333030033333303000300033003303330330333330300333333303003030333333030303003300003330333000003330303333033333303330030003333300033333330333303003033303303300030330333003333303303333033330003333330003330033333303000030030000003333033030330333000003030330330330330030330000333333333003000300033303003030303333030030303003003303000003333333033333333330300333303333330030003330000333333033033303300303300330300333333300000033033330003333333033033303003300303333000333303333033333003330300333300333003333330033333330003000033300333333300330333333030333033303330330303303003333300300330303330,137,3638,187.0
104,True,3330000330003330333003003003333003330333333033303333303333000303003033033033033003030300000000000333033333300303033300030033300303303303333030300300330303030330300333300030033333033003033333330333033303030333303330333033303033303300003303330030030033303000303033333333030303000003300030333330033330330303033030333003030333303330033333030003003033330303030030033303000300303030303033303033303330333333030003033333330300000003330333330003333000333300030330030330300330330303303000003300333333333033030330303000333330330330033333330300003030333330300000300300300030303303303030303300333003000000033333330303003030033033003300003000300330030303330333003330333333033333333033003033333030333330033330333003303003030333333330330333330300300333330303033033330333003330333033333030033000003303033003003333333003003003033330333330030333300330300330033003033003000033300333033330000000330330003333333333030300300030333300300303333300033300033033033003003033033333333303333330303030003300033333300033300003303003333003333330303330000333300333303030003330333333300300303330030333033303030030333000303003033333030033303330333030333303033333033333303030000303033033300333330003000003330033333003300030300330333003003030333303000303030030330000003303303333030333330000303333033000000300033330303000330333303030033330330303333030303303330033030333033330000330330330003333333333033333000033330003333003333000333303330303033303000003030300033003303033303033000033033030000033330033330333303300303030330030333303333300303033030333033303333033300300333033003003330030033300330300033300033000330030330303303330303330000330303033033030030300333330333330303333333300330333330330033303333300300333000333333330033333003300333300303300030030033303033030300333333300303033330333333333000303330330303033300303333033300330300330033333330330030303033330000300033303030033303333003000330003300003003033333333303000303030303330333303300300303030330333030000003033333033303330000330033303003333303333333033030030003333303033330033333330333030033330303303000033033333000303333330300003330303303003333303333033300330333303333030333033303303000303330030333033003003333330300333033300330333330300300300330033303000333303333330000330303330330333033303000333330330030303333333003033300333303000330300033333303333300330333333333033003330303033033300033300033330003330330300303033333333300300300300333333300030003303030303030330000303003033333300330333033330033303003333033333030033000000303003303003333030330333303303303033330330030000330300003333030000300333000303030303033303030303303330033333330033003033300033330000033333330300003033000333030333030333333030333333330000333333003303303333033300030333330303333303330333303030033033300330030330303003330303003303003303033333333303300330330033333330330333303000330333333333033300333330033030330330333033033300033330030333300333033033300303300333033333333303033000303333333333030030003300333003303333003303330033030333003033003300330030003330033003333333300300303330330300333033000303330030033030000303033303303330300330303333303303333300030303303033333330030030303333330303303303333033300033003333033033333033300330333030330330033333000333333303300333033330000003303333003030030333303003330303300000330300333333003033303333303333003333330033033303300000303333033333303333333333030330030003333330303333003030303300330030030003033330300033003330300330330333303033333003333003030033330000300000333033000333333333333000003333333300333003333330033303300333330033033033333333303003330330330300000303333300330003333330000303333333330000300330330303003003003033303300033333333330330033333033330333300303330330330330000000003033030033333300303330333303003300303333330303030330033030330003333000300333003003333003303030330333330303000303030030330333303033303333300330033003330003333003303333300333333033003333033003030333030300333330330333333033333303303003303330033033003030330033303303000000303303303033330033303303033300000000300333330033303030333330303333333330003333033330033030030303033303330030033330033330303300033330333333033300330000303300333033003330330003000330033300033330033333033003,133,3707,191.0
105,True,0303300330300333000303003030333333333300003003030003330000033033333033333330333003033033300300303330303300303033330300003003300033330300330003033033303333000330330333003303333003333033303003333333333030333333303030333330033330003000033003000300033333030030033300033003330303003033000330333003333333303003033030030300033333333303000333333033303330303303300303003030030330300330033003330303330030003303330303300330333303330003033033330033333330003330033303303000303330033333333333330303003030303303000330003030033003030300333003303030003333300303330003300330303030003333303303003330033303330000033003333330030033333033033033030033030033303303330333333330333333033033030333300003333333333303333033330333333333333300033333000300030333330003033003003003033300003300303333330333333303003330300033030333033333033000333030333033003333330003330333003003300333330030000333333330333333333033330330303333300003303333000330303303030033330330333030303303030333303330030333303303333030033303030333030333330333303033303333003300030000033303033003300003330333003030333333330303030030033333033330333030333030330303033003333303300033003303000033333000033033030330303333303303333033000330330030303003300030003330300330303333333333033300030330030300333303333300330303333333333030000033300033303333030030000333330303330300333303033333033330030333333033333303333303303333333330333300333333003333333003300030003030330330330330333303333330003033303330000033033003003333300003303303333300333330033300333333303033003030333300333333303000303030033303033333033333303333030303000330300000030030030003333333033303030333003333003333033333333300330033033033033033303330033333330303300330333303303033300033030330330330300333303303000333333003300330333303303330303303030300333330000330300330030030303033333303300333300330300003003330303300333003330030303030333300303333300033033333030030003330303000003003030030330330003030033033333030303030033000333330300033000333030303330033003303003003330033333303300303333333330333300033003330330333330033330300000303330303330003333033333033333303033330003033000333033330003003033300333300333333333330003333300300333333030300333333033300303003330000330030030330003000003000033300033303033330030030030030330330033030330303003000330300303003333030303333333003000303000300300303303330030003333033033033330303300300300303330330333030033000333330333033033000333303303303030003033333300030030030033300300303303003033300303303300000333030003333000303333333330033300003330333303333033333330330300033330303330300300033033303333303330033300003030333333303333303333300030333033333330003333333300033030030303300033333033333333333330033033330033303333003003303030303300333303003330333030033300330333033033300330033333303303303030033303033300003033033030033030030003033000003300300000030333033333033330303300033333000033303300303030030333333333333333333333003330303300330333333333330033033000300333330030033003000030333303330300030033330303003333030033033300300033333300303333033333330030330333303030033303033333003333333333000000030330330003000003333333330300000300033303033330030330300033330300003000300303033330003330303003300030033033333333033330030303300333333030033033330333030003303330030033333333033000003333333333333333333300330033003333333300333003300333333333033000303000000303003333303330333330303333303330300300300033033030300003330333333030330030033300033330300333033300030033333333300300000333003030330000003033330033300300033303333333333030330330333300033333303333003003333330033000030300033333330333300333303333030000003000300303330303030033033303033033330330333333333330300333333330300330000030333030033000330330333003003300000330303330303333000300003003030333330033033333003030033030333000003000003330030333033030330033303333330303030003030303033333300000333303030000303330033033033300033003303003003333000333000303330333333333303003333300303003333030300330003000303303000003330033030033033030033333000033333300303333333330333330003333033330030333003300330033003033033303003303030033033033003003303333033333303330030003333300300330003303333333330033000033030303303333030000333000303000333,135,3362,182.0
106,True,3033033030033000303003033033003003333033033333000333330333333300330333033033333033033333303030330000330333333330033003330303330300333333000033333003000300000033330303003033303330333000333333333333033330330333303333300330000030303330330000333303300033303033030303300033333333003000303333033303330300333303033300003000333000000333333333033003333303300303333300333303030330033333303033303330333333000330333333030000330303003303033303033303333033333303300030330330333000330003333300033000333033030000300330300333333333003333333033003330030330303330330303303003003300030330333300030333303303303333300333333303030333333300003330003333030333333303333030330003030303300333330030330030003333033000300033300300330330303033330300333003330033033330333330330333033003030033333300303303000033300033033300330333333330033000303300000333333003330333303330003303033300030030300330000000033333333033000303000003003330003030000030003303300000030330333003033033000030030333330033030330303003300300333303000303033300033033330300030330303000333303000033303333033333333333003003333333030303333330030303330033000030333003033033303300000033333030330000303330300333000333303033300333003330000330303030000300300030003033033030030300330303300300000333303333003303333033303000333300333300033333000033303330030300033030000333333333333033330303000030333330033033303033033033033303333033333300330003030003330333333333303333033033033330033330033033333333333330330033003333030330303030033303303003330003333033033333000000303303030333303003000003330333030330330003330330030303333030030033330003333303330303303300330330330330030300300030003003330333030303033333303333333333330303333303330300303033300303300000300330330333303303033303000030303333033330333300033300333333003333030030000333333300033300333330333330330030033300333330033300033033030003330330303333033330333033003300303330030303333330300333003333330033000033333003330300000033333330000330333000033333330003300333300033303303330333300330303333033030303033303033333003003033300300333030330333030300333300033033303333033300330303003333333300303033303033000303033300030333300030333333000300030333003033333033303033333030333300000333333003000330030033333030300300333033030003303303000033300303333333333003300330000003333300033330330303330333033300003033303330033033330003033333330030300033303300303303303000000030333300030330303333333030303333003300303033303333030000303330303033033033333303333033333303003003330030003333033003003330033303000033303300333303333330330000030330033333333333300330003033030300303033330003333003300333300033300033330333030033033333330030033030333330303330303303030030303333330333333030333303300303033303300333030003330330300333333333333003333333333030003300300303000300300003330333303000033033303033330333000333003033303333003033330003303003333030330000303333033303303003303333030333333030030033333330003033000303033333030033030333303333030030303330300003033033330303333000333033033333033000303033003303303033000000333333330333003030333000300333000000300333003303300000330330330333303330330003000333033333300033000303333300303333030330303303333033330333333000030333333033333003033000000330000030030333330333330003330003333033303333000333330333033330003333330033003300330003333300333030333300033300033003033333330003000003303000000330330300030300330030003330330303000300030333330030330003003000333333330333303333000033030333030033000330333000303300303330333330333333330030333003003030333000300300330333303003333333033000003300030033303030330030333333030333330333330333330333333003333330003003333300033333033300303033003333303300033003303300003303003033333003330033033303003333333030303333303303330333300333303303303003033333000300303033303033333030033033333333333300030003303033033000033300030303330300330303030033030303003333303303303000333333333300303033333000333330303333003300033003030330033300330333300003330300033333030330303033333033330030333333030330330330303033030330003300000333003330333333333330303330333330303303033333000333030303033333333333300033330303003030330030000033303033300333303030300300333333333030033333333300033303333333003003,145,3739,190.0
107,True,3033300033303303000033033330303003033333333330330033033300000303000033003303330000333330303303300303333000330333333033030333300030303000330303303033300303333033300000030333333333330003330300003333333333330333333030033303033330033003333003003003330003333033330300333003030303330330333000033333330303333033033330330033333003303333000033000000333333333330333000303333000300033333000330003030003330333330033303303030330303333330330030003030003033000030300003030300003300333300030333033333333333330333333330303000333333033333333333300003333303333333333300303033003333033333033303030303303333333000333033003030003303300333033330000300333303333030333333033033303003030003333333000303303303330303033303330330033033333300333330303300333333000330000333300003300000300030003330003330033330333003303030330333330330303000330003333033330300033303000300333303330333333033003333303300333000000333303333030303303333303333030033033303333333030333330303300300303333000333003003300303033330330333300333030000330333303000030330300333333333300303000333033303303033330030333030033333333300330300300003300003000300330330300333033330333333333330000300030003330300003033003033000030333033300330003003333000300333303003033003303003303300033303333000000003030030033033330033033030000030033333330333333030330033333330030330030000030303303033003333030003033003033333030000330030330003303000333003333003333003030303333003303300003333000333333330333303030333300033303330030030300333003330003300333033300003333003333000303030300303333333000333330303033333330303033003033333333003033030000303333333333330303330303303033030303033003303303333333300030003333300003333000303303330333303330330000330333333303300033333033030003303330030000330033300333333003033300303330333303300333033300033330333033330030303003300003030303033033030033330300003000333030303333033033300330033303000333300333300333000303303030330330003303330000003030330303333330000333333333303033333333330330000030300330030033033003303000033330030033300333333003033333303333330033033303333333303333303303003300030333303033300303333303033300330333333030003330003303333330003333300033330330333333333033300330030330330330333330300300000330303003000003030033333300030333303333300303030000030333300330333330300030330333033003003003030333330330300000300003030000033303033303033303003330030030330003300000333300030000033030333333330303033330333333333003333333303330033300000030033300033303330033030030330003303000000303333333033033030300033333303330030333333330330333003333333330330030333330000330330003300333000030303333033333330033333303333300303030003300333033033033333330333030330330300330033333333330333030033303030300303333303330003003333330033303030033030000300330333300333033330333003303333033333303003303300330300333330033303333333333003300333303333033033330300030030333333003333000333303033300033333033303333000033030000300030303003033330000333300003330330300303033000333330303030000330030333333330333030003300030033033300033300300333330303300303330333330333030303033333330033303333333003330303333330330030003330303330300303330330330330030330033333330033033033330303033303303333303000303003330003303033330033330333003303000003003030000033333030333330333303003303000000300333003033300333033333033030333033300300333033033003303003333330033303303000330330300030000033300333330030030330030303330330033030303330033333333030303033330030303030333303030303333333300300033003033303300030303300303303303330000030300033033333030330333333003000003303333333033333030003000333303330000333333033003033033333300000033303033000303300030000333030303303303333333033030003333033000300033333330033330300333333333000333330330303333330033333303303303300330003300300333000330000333300033333330303000033030333303333333000333333300333330333303330000330333033333330333333303000303333303330033000333030300033033330033300000330003333300003333333330300303303303333303333303330033000033303333003330333003030300303303030003003030330033003300033000333303333303000033333003030303033333030333033330330330003303000333033333033003003333033330330033003330003000033303030333303030333333333330033330300000333,135,3501,183.0
108,True,3333333333003330303033000033300333003000333033333033003330303030003333300330033300003000030033330330303330300033303033030303303303300303033303003333303330003330303030300333300300300303330303303300333300000003330333333000300303000300300333333333333030330330333033033330303333033333333003303330333333303300330303030030333333330033330330030303330333330333003003300033003330030003333033300330333003330033033003300033330303303300000333030300330003303330333300333000303003300000033303030330030333330330333003030330033300303303030033333033303300330033333330033330303303030333030303333333303330333003030033330333330300000003333333033333033300330333333333300000333300300303333333030033000030333033330000030033303003300033033303303333333030330033333033333030030303030330003300333033333303330033303000303033030003333033033333330033330333333303333303300333330330033030030003333333330030003303000030030303033033033003333333033000300033330330033003333033003333330300033033300030333030000303300333300303300003033333033333030300030300033003333333303330030303303033303033330333033003030000000030030300033303000333333303030000330033303303330000030330333333003000333033003333033303300003000333333003333303000033330333333303303333033300003030330000000003033330303333300303333333033303303330330033333300333030030333330333030330003303003333333303033030303300033033333300333003333300003000303003333303303330033333303300333303333300033333330330033333033033030003003030333033300030333300003333333300000000333333333333000330333003033030000033003333300033303333303030330033303003303030030333333300303033333030303033333333330303333300303300330303333333303033303330033033330000030303033033333330303003333300030000003030300330030303033333303333300330003300333303033333333333333300003000300330033303033033303030333333003033330303333003303300330330003030003333300330033000000033033033300330030330303303033033003300003033330033003330003000033333030330303333000033333300303000330000303033333033303033330030033000030333033033333033330333300300303030333030333303000003003330300333333303333300030333003330300303000333333300033303303303333030003333333303000303333033030300000033330300333300003303300303000000030330333033333300033303333030330033033003300000303300003330030333033030330300030033303000000003033330033003333303300303303000300333303330303330330003330003333330030033333003300000330300330033303300333300003033030333333003303303330333030303303333303303003333000030300000300003030300333003333033330330033333003303000333330033033330300303303333330003330333033303330300033330000330333303030033303330333033033033330303033033330330330300000030330030330333033333003330030003330333033030003300303030303330303000333330003333333330333330303330333330003303303333333003333330330303330303303330333003300330333003330303300003333303333330033003300330033303333333033303030330003300333033003030333033303300033033033030303303000303030333333330330333303333033030033333330303333000330303333333333030300333033033030003330033330303033330033030333303300033003030333303330300000333333000300003333333333030300330303000030303030333333033330030003333333330030300333030030333330003330003003300303333003033030033030330033030033330300303033030330333033003000300333330303303300333030030303003333033333330030003300330333033300003003030330033300033303303300303333033030333033003330333333033300003330333033033333333030033303000300303003333003030333030003003030030033030003033000330030330303303030030000003333330333033303000333003033030003033303333300030030303330033330333033030330330333033000330303333033330333333033330330033030333330303303033303303333330033333033003000333333000033333330333300003330030303003030330333330300003303330333303330330300030303330030000033303300000300033000003330300003333030033333303003303033300333300330033333333303333033333030003300330030033033033330333300333330033330330330303333033000333303303330333333303033003033330330333033303330030333000033333333333330030003003333000303333003303330300003330303303300333303330030300030333330300330330300330330333330333033030333333330333000000030003330333303033333300003333333300303303030333,143,3717,186.0
109,True,3333003303033333303303330333303303300333333030333000330000033333333300303333333330303003330303003003303303330030300030300033030333303333303303330303333003303303333033333000303303300330033300330033303330333333330333330333333333333033330030300330303033333300330330333300333330303030000030303003333030303033000333333333330300303330333000300033333333033033033303303330030030333033330333033303303330333330330300033033000000033333300333333303033303003333030333330333033303330030330330033033030330303330330003330333003033303030003003303330033033000003300030333300303333300303330000333303000033033003333330033333333030030030333033000330333333003303003330033303033333030300303303033303300003330333000330333033003003300303303303033303333003000303303033333003030333333300333303303303333303000330033003330300000000330333333330030303300003000333330030333333033333300000333333030300030033300330330033330300333333333333333333033333303030333033333330303333030033003303333303303330303333333330330300330303330303303300330033333333003300303330333003033300033300300330303330003330030330333033033333333033003033333333333333003303000333003003330333000333330303300330030030333303333333000303033030303333333303303330030000033330003303003303303333330030330330330030033303333033300333330003330033303033000303303333300330030333330330003330333030033300303000303300033303033333333330030303033030030303303303300333330303330033300333330033030003300003030333303330300300033033303033333333030000303003333300000000333030003303330303303303003300333333333033033333300003333033300330300033003303000303000333033330303333303000033333030000333000033300030003003033333300330303303030033333300303333330030330303000330003000033000330000033333330030330000030033333003033000333000300303033033330300333003300333330303300003030303003303303330333030030333033033003303303300303000333303030033330300330333300033003030033003303003333300033033033030300333033003000003003330300333000330330303033330300330303003330030000300003000033003333030300003030030330333333303030003330333330303000333333333333330303303033330330333333033033333330330003333333033303000033333300033333030300300303333000333030033003033333030330333000033033033000003030333033333033303033033333003003333000330030003330333033330003030333033033300033033330300333033333030033000033330033030033033030303030333303303033333303333033333333330033000033030330033333303330330030303303030330303033330330330303300300003330303003000000333333330330333333033333303033003000333000300003000033330330003303333333030333303030333030300300300033000300300033033333303000330033300333300003303033330333000030330033000033003030303000300030030033003030330333033003030033030030333003000000033330030033303033333003033303303330333000330330303000333333333033330003030303330333030033303003030303333333330003030003303330330333330303303330033033300330330303303033330333030030000300303000033033333033000300033330300033333000030333330003300333033303330333033303303333003330033333003303333330333033033303330303333303333303300003033333303030033333303033003333303003333030030330330333333333333033000330000303030333033000333303033333000300333033033333333300300300030333000300003333333330033333333333303333330303330330030300333330303333033030330303003030330330030030030333333333030033003330303033003003033330303333333300303300030300333300033030333333000333333303333000000033303000333303033000300330333030300033033333330303303003000030333000003330303030033330033333330333330300330303330033033300033333033303330333300330033330330303330033300303303003333303300003030303003003000333033033003330330300300303000333033330333303303330000003303300003300333033333330303033333300003303300000330000000300033033033033030330333003300033303333333333333003333030000330003033033303333033333333330333033303333003033303030303330333030033303003330033033000300300303033003333300333000333303030300330330333330300003330033000030333333000303300333033033330333330333303000300003330330033033033003333003333030003000000333333000030000030333300000330033333330033333033303033030003303003330033330030033300003303033330300330333300303330330030300333303333,141,3735,188.0
