,done,map layout,path length,explored,end value
269,True,0000000000000000000000000300000000000000000300000000000000000000000000000000000000000033000000000100000000000000010000000300000000000000003000000000000000000000003000010030000000000000000100300000000000000003000000000000000000000000000000000000010000000000000000000000000000000000000000000000300000000000000300000000000000000000003000010000000000000000000000030000000000000000000000000010000000000000000000000000000000010000000000000000000000000000000000000000000000000030000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000000300000000000100003000000030000000000000000000100000000000000000000000000000000000300000000000000000000000000000000010000000000000000000000000000000000000000000100001300000000000000000000003000000000000000000000000000000000030000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001000000000100003000000000000000000000000000001000000000000000000000000000010000000000300000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000100100000000000000000000000100000001000001000010100000000000000000000000000000000000000000000000100003010000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000300000000000000000000000000000000000000000003000000000000000000300003000000030000000000000010000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000001000000000000300000000000000000000000001000000000000000000000000000000300000000000000000000000000000000000000000000000000000103000000000000000100000000000000000000000000000000000300000000000000000000000000000000000000000000000011000000000003000000000000003010000000000000000003000000000000000000000000300000000000300000000000000000000000000303000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300010000000000000000000000000010000000000000003030000000000000000030000000100010000000000000000000000003000000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000000030030000000000000000300000000000000000000000000000010000000000000000000000000000030000001000003000000000000000030000000000000000000000000000000300000000000000000000000000000000000000000000000000000100000000000000000000000000000003000000000000000000000000000000000000000000000000000000000300000001000000000000000000000000000000000000000001000000000000000000000000000000000300000000000000000000000000010000000000010030000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000010000000003000000000000000030000000000000000000001000000000000000000000000000000000000000100010000000000000100000000000000000000000000000000100000000000030030001000000300000000001000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000301000000100000000003000000000000000000001000000000000000000000003000000000000030000000300000000000000000000000010000000100000000000000000000000000000000301000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000003000000000001000000000000001000000000000000000000100000000000010000000000000000000000000000000000000010000000000000000000000010000000000000000000100000000000030000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000003000000000300000000000000000000000003100000000000000000000000000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000000003000003000000000100000000000000000000000000000000000,127,2048,129.0
270,True,1000000000000000000033000000000000000000000000000000000001000000000000001000000000000000000000000000000000003000010000000000000000000000000000000000000000000000000000001000000000000300000000000000000000000000000100000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300000000000000000000000000003000000000000000001000000000030001000000000000000000000000000000000000000003000303000000000000000000000000000000000000000000000300010000000000010000000000000003300000000000000030000000000000000000001000000000000001100300001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000300000000000000000000000000000000000000000000000000030010000000000000000000000000000000000000000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300000000000000000000000000013000000000000000000000000000000000000000000001000000000000100103000000130000000000000000000000000000000000000000000000000000000030000000000000000000003000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000001000000000000000000000000000000000000030000000000000000000000000000000000000100000000300000000000001000000000000000000000000000000101000000000003000300000000000000000000000003000000000000000000000000100000000003000000000000000000003000000000000000000000000000000000000000000000000003000000000000030000000000000000000000000000000010000000000000000000003000000000000003000000000000000000000000000000000000100000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001000000000000000010000000000000000000000000000000000301000000000000000030100000000000000000000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010000003000000000000100000000000000000000000000000103030000000000000000000000000000010030000000001000000000000000000000000000000000000000000000000000000000300000000000000000000000003000000001000010000000000000000100000000000000000000000030000000000000000000000000000000010100000000000000000000003000000000000000000000000000000000300100000000000000000000003000000000030003000000000000000000100000000000300000000000000000000000300000000000000000000000000000000000000003000000000100000000000000000100000000000000003000000000000000000000000000000000000000000000000000000000300000000000000000000300000000000000000000000000000000000000001000000000000000100000000000000000000000000000000000000300000000000000000000000100000000000000000000000000000000000000100000000000000000000000000101000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000030000100300000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000030000000000000003100000000000000030000010000030000000000000000100000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000100000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300000000000003000000000000000000000000000000300000003000031000000000000000001000000003000000000000130000000000000000000000000000330000000000000000000000000000010000000000000000000000000000000000000000000000000000000030003000000000000300000000000000010000000010000000000000000000000000000000001000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000001000000000000000010000000030000300000000000000000000000000000000000000000000001010000000000000000000000010000000000000000003000000000000000003000000000000000000000100000000,131,2289,131.0
271,True,0000000000003100000000000000000000000000000000000000000000000030000300000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000001000000000000000003000000000001000000000000000000000000010000000000000000000000000000000000003001000000000000300000000000000030000000000000000000000000000100000000000000003000000001000030000000000000000000000010000000000000000000001000000000000300000000000000010100000003000000000000000000000000000000000000000300010000000000000000000000000000000000000000000000000000000000000000000000000030000030000000000000000000000000000000000000010001000000000000000000000000000000000000000000000000000000000000000030000000100000000000000010000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000010000000001000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000031000000000000000000000000000000000010300000000000000000000000000000010000000000000030000000000000300000000000000000000010001000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000010000000000000000030003000000000000000000000000000000000000000003010000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000010000000000000001000000030000000030000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000300000000000000000000000000000000000000000000000003000000000000000300000000000000000000000000030000000300000000000030000010000000000000010000000000000000000300000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000100000000000000000000000000000000000000000000000003000000000001000000001000000000000000010030000000000000000000000000000000000000000000000300000000000000000330000000000000000000000000100000000000000000000000000000000000000300000000100000000030000000000000000000000000000000000000000000000100000000000000000000000000100000000000000103000000000000000000000000000000000000000000000000000000003000000000000000000000030000030001010000000000100003000000000000000000000000000000000000000000000003000000030003000000000000000000000000000000000000001000000001000000000000000000000000000000000000030000000000000000000000000000000000000000000000000300000300000000000000000000100000000000000000000000000000010000000000000000000000000000000000001000000000000000030300000000000000000000000000000000000000000000000000000000000001000000000000000000010300000000100000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000101000003000000000000000000000000100000000003000000000000000000000000000000000100000000000000000000000003000000010000000000000000000000000000000000300000300001000000000000000000000000000000000003000030000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030000000000000001000000000000011000000000000000000000000300000000030000000000100000010030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000030000000030300000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000000000001000000000000000000100000030300000000000000000000000000003000000000030000000000001000000000000000000000000000000000000000000010000000000000000000000000000030000000000000000000000010000000000000000000000000000000000030000000000000000000000000000000000000003000000000000000000000000000000000000300000000000000000000000100000000000000000000000000000000000000000030000000000100000000000100000000000000000010000000003000010,131,2237,132.0
272,True,0000000000000000000000000000000000000000000000000000000000000000000000000000000101000001010000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000030000000000000001000000000100000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000100000000000000000000000000030000000000000300000000000100000000000100000000000000000000000000000000000000000000000000000000000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300000000000000100000000000000000000000000000000000000000000000000000300000000010000003000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000000010100000003000000300000000000001000000000010000000000000000000000000000003000000000000003003003000000000000000000000000000000000000000000000000000000000000000003003000000000000000000000000000000000000000000000010000000000000000000000000003000100000000000000000000000000000000000000000000003000003000000003000000000000000000300000000000000000000000000000000000000000000010000000000000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000001000000000030000010000000000000001000000000000000000000000000000000000000000000000000000000100000000000000003000000000000000000000000000000000000000000000000000003000000000000000000001000010000000000000000000000100000000100000000000000000000000100000000000000000000000000003000000010000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000100000030000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000000030100100000100000000000000003000000000000001000000000000000000000301000000000000000000000000000000300000000000000100000010000000000000000000000000000000000000000030000000000000000000000000001000000000000030000000000000000000000000000000000000000000000000000300000000000000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300000000100000000000000000000000000000000000000010000300000000000000000000000000001300000000000000000000000000000000000030000000033000000000103300000000000000000000000000000000000003000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000031000000000000000000000000000000310000010000000000001010000000000000000003000000000000000000000000000003000003000000000000000000000000000300000000300000000000300000000000000000000000000000000300000010000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000010000000000010000000000300000000030000000000000000000000000000001000010000000000000000000000000000000000000000000000000000000003001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000300000000000000000000000000001010000000030000000000000300000000000000000000000010003000000000000000000000000000000000000010000000000000000300000000000000000000000000000300000000000300000000000000000000000000000000000000000000000001000010000000000000000300000000100000000000000000000000000000000100000000000000000000000000001000000000000000000000010000000000000000000000000000000000030000000000000000000000000300000000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000001000000030001000000003000000000000000000000003000010000000303000000000000000000000000000001000000000000000000000000000000000000300000000000000000000000000030000000000000000000001000000000000000000000000000000000000000000300000000001000000000000001300000030000000000010000000000000000000000000000000300000001000100000000000000000300000000000000003000,129,2054,130.0
273,True,0000000000000000000030000000003000000000000000000000000001003000000000000000000000000300000000001003000100000000000000000000000003000000000000000000000000000000000000000000000000000010000000300000000000000000000000000001000000000100000000000000000030000000000000000000000000300000000000000000000000000000000000000000000000000000000010000000000000000000030000000000000000000000000000001310000000000000000010000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000003000300000100000000000000000000000000000000300000100000000000000000030000000000000000000000000000030000000000000000000000000000000001000000000000000000000000000000100000000000000000300000000000000000000000000000000000000000000000100000000000000000000000000000000100000000001000000000000000000000000000000000000000000000000000003000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000000000000000000000000000010000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000000000030000030000000000000000000000010000000000000000001000300000000000000100000030000000000000000000000000000000000000000000000000000101000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000100300000010000000000000000000000000000000000000000000000000000000000000000100000000000000000000000030000000000000000130000000000000000000000000000000000000310000000000010000000000000003000000000000000100000000000000000000000000000000000300000000000000000000000000000000000000000000000000100000000000000000000000000100000000000000000000000000010000000001000000000000000000001000000000000000000000000000000000000000000000001000000000010000000000000030000003000000000000000000003000000000000000000000000000000000000030000000000000100000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000300000300000003000000000000000000000000000000000100000000000030030000000000000000300000000000000000000010001000000000000000000000000000010000000030000000000000000000000000000100000000000001000000000030010000000000000000000300000000000000000000000000000000000000000000000000000000000100000010000000000000000000000000000000000000000000000000000000000000000000000000000100000030000000000000000000000000000000000000000000000000001000001300003000000100300000000000000000000000000000000000000000000010000000000000000000000000000000000000000000100000000000000000000000030000000010000000000000000000000000000000000000000000000000000003000000000000000010000000000000000000000300000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000001000000000001000003100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030000000030000001000000000000100030000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000000100000030000000030000000000000000030000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000001000000000000010000000000000000000000000000000000001000000000000000000000000000000000000000000003000000000000000000000000300000000000000000000100000000000000000000000000000030000300000000000000000000000000000000000030000030000000000000000000000000000000000000001000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000300000000000000000000100000000000000000000000000000000000000000000000000000030000000100300000301100000000003000030030300000000000301000000000000000000000000030001000000000000000000000000000000000000000000300000000000003000000100000000000000000000000000000000000000000000000000000000000000000000000,131,2244,131.0
274,True,0000000000100000000000000001000000000000000000000000010000000000000000000000000000000000000000100000000000000000000303010000000000000000000000000000000000000000000000010000000000000000000010001000000010000000000000300100000000000000000000000000000000000000000000000000000000130000000000000000000000000000000000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000300000030000000000000000000000000000000000000000000000000000000000000000000000003003000000000000000300000000000000000000000000000000000000000000000130000000030000000000000000000000000000000000000001000000000000000000000000003000000000000000300000000000000000000001000000000000000000000000000000000000000000000000000003000000000000000000013003000000003000000000000000000001000100000000000000000000000000000000003000000000000000000000003000000000000000000000000000000000030000000000000000000000000000000000000000300000000000000000300000300000000000000000000000000000000300000000000000000103000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000010000000000001000000000000300000000000000010300000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030000000003100000000000000000000010000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000000000000000000300000000000030000000000030000000000000000030000000000000010000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000003000100000000000000100000000000000003000000000000000000003000000300000000000300000000030000000101000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000000010000000300001000000000000000001100000000000000000001000000000000000000000000000000000000000000000100000000010000000010000000000300000000000000000000000000000000300000000000000000000000000000300000000000000000001000000000000000000000000000030000000000300000010000000000003300000000000000000000010000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010100000000000000000000000000000001000003000000000000000000000000000000000000000000000000000000000000000003003000003000000000000000000100000000000000000000000000000000000000000000000000000000000000000033000000300000000000000000000001003000000000000000000000000000000000000003000001000000000000000000000000000000000010000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000010000300000000000000000000000000000101000000000000000000000000010000000000003000000000003000000000000003000000000000000000000003000000000000000001300001000000000000000000300000000000000000000000000000000000000003000000000000000000000000000000000000000000000001000000000000000010000000000000000000000000000000000000300000000000000000000000000000000000000000000100003000000000000000000000000000000000000000000000000000000000000000000000000000000003030000000000000000010000000000000000000000000000000000000000000030000000000000000000000010000000000000000000000000000000000000000000000000000000000000000010000000000000000000300000000100000000000000003000000003000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000003001000000000000000000000000000000000000000000000000000000000010000000000000000100000000001000000000000000000000000000000100000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300000000000000000000000000030003000000000000000100000000000000000000003000000100000000000000030000000000000100000000000000000000000000000,133,2409,133.0
275,True,0001000000000000010010000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000030030001000000000030000000000000010300000000000000300000000000000000003030300000000000000000000000010000000001000000030000000000000000000000000000000000001010000000000000000030000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000003100000000000000300000000000000000100000001000000030010000000000000000000000000000000000000001000000000000000000000000000000000000000000000030000000000000003000003000000300000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000003001003000000000300000000000000000000000003000000000000000000000000000000000000000000000000000001010000000000000000000000000000003000000000000010000000000100000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000003000000300000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000100000000000300000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000003000001000013000000000000000000000003000000000000000000000000000000000000000000000030000000000000000000300000000000000000000030000000000000300000000000000000000000000000000000000000000000000000000000000000010001000000000000000000000000000000000001000000100000000000100000000000000000000000000000000000000000000000000000000300000000000000000000000000000000103000000000000000300000000000000000000000000000300000000000000100000000000000000000000000010000000000000000000000000000000000000001000000001000000000000000000000000010000000010000000000000000000000000000010000003000000000000300000000010000000000000000000000000000000001000000000000030000000000000003000000000000000000000000000000000000000000003000000000000000000000000000030000000000000000000000000000100300000000000300000030100000000000100001000000030030000000000000000000000000000000000000000000003000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000100000000000000000000000000000000000100000000000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300010000000000000000000300000000000000000000001000000000000000003000001000001000000000000000000000000000000000000000000000010000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000300000000000000000010000000000001000300000000000000000000000000000000001000000000000000000000100000000000000000001000000000000000000000000000000000000000000000000000000000000000030300000000000000000000000000010000030000000000000000000000000000000000000000030000000000000000000000000000000001300000000000000000000000000000000000000000000001300000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000100300000000000000000000000000000000000000000300000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000010000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000003000000000000000000100100000100000000000000000000000000000000000000030300000000000000000000000000000000000010000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000300000000030000000000000000000000000000000000000000000100003000003030000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000010000000000000000000010000000000000000000100000000003000000000000000000000000000000000000000000010000010001000000000000000000000000003000000000000000000000000000000000030000000000000000000000000000000000000030000000000000000000000,129,2059,129.0
276,True,0003000000000000000030000010300000000000000000000000000000000000000010000000000000000000000030000000000001000000000000000300000000000000000000000000000000100000000000000000000003000000000000000000000000000000000000030000000000000000000001000000000000000000000001000000000300000000010030100000000000000000000000000000030010000000000000000000000000000000000000030000000000000000000000000000000000000000300000000000000000000000000000000000100000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000001000000000010000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000100000000000000003003010000100000000300000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000000031000000100000000000000000000000000000001000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000030300000000000000000000000000000100000003030000000000000000000000000001000000001000000000030000000000000300000000000000000000000000000000000000100000000030000300000000000000000030030000000030000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000100000300000000000000000000000000000000000000000100010000000000000100000000000000000001000000030000000003000000000000000000000000000300300030001000000000000000000000000000000000000000000000000003000000001000000010000000010000000000000000000000000000000000003000003000000000000000000000000000000000000000000000000000000000000000000000000000030000000000000000000000030000300000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000100000000000000000010001003000000000000000000010000000000010000003000000010000000000000000000000000000000000000000000110000000000000000000000000000000001000000000000000000000000000000000000000000000300000000000000000000000030000000000000000000000000000000000000000000000000000000000000010100003000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000100000000000000030000003000010000000000000001000000000000000001000010000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000000000001000000000000000300000000000003000000000000000000000000000000000000000000000000000000000000003000000000000000001000000000000000000000000000000000000000000000000000000000030000010000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000300000300000000000000000000000000000000000000000003300000000000000000003000000000000000000030000000000001000000000300000000003000000000000000000000000000000000000000000000000000010000000000000000000001000000000000000000000000000030000000000000000000000000000000000000000000001000000000000000000000000000100000000000000000030000300000000000003000000000000000000000000100300000000000000000000000000000000000000000000300100000000000000000000000000000000000000000003000000000000000000000100100000000000000000000001000000000000000000000000301000000000000000000000000000000000000000003003000000010000000000000000000000001000000000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000030000000000000000030000000000000000000001000000000000000000010000000001000000000000000000000000000000000000000001000000000000000000000000000310000000000000000000000000000000000000000000010000100000000000000000000000000003000000000000000000000000030000000000000300000000000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000000000,129,2166,130.0
277,True,0000030000300000000000000000100100000000000000000000000000003000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000100000000000000000000300000000000000000000000000000000000000000000000000000000000000000000303000030000000000000000000000000000000000000000100000000000000000003000000000000000000000000000000000000000000000000000000003001003010000000000000000000000000100300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000300000000000000003000000000000000100000000000000000000000000000000000000100000000000000003000000300000000000000000000000000000000000000000000000000013000000000000000000000000000010000000000000000000000100000030000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000000000003000000000003000000000000000000000000000000000000000000000000000000000000001000000000010000000000000000000000000000000000000000000000000000010000000000000000000003000000000000000000000000000000000000000000000000000000100000000000000030000003000000000000000000000001000000000000000000000000000000000000000000001000010100000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000100000000001000000000000000000000300000000000000000000000000000000000000000000000000001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000303000000100000000000000300000000000010000000000000000000000000001003003000000000010000000000000003000010000010000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000030000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000010000030000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000001000000003000000000000000000000000000003030000000000000000000000000000000031000000000000300000000000001000001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000300000000000000100000000000000000000000000000000000000000000000000000000100000000300000000000000000000000010000100000000000000030000030000000000000000001000000000000000000000000000000000000300000000000000000000000000000001000000000003001000000001000000000000000000000000000000000000030000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000001000000000000000000000000000000003030000010000000000000000000010100000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000030000000000001000000000000000001000000000000000000000000001000000000000000000000000000000000300000000010000000000000000000001000030000000000000000000000000000030000000001000000000000000000130000000000000030000000000000000000030001000000000000000000000000300000001000000000000000000000000000000000000000000000000010000000000000030000000000000010000000003000000000300000000001000000000000000000000000000000000000000000000000000030000000300000000000000000000000000000000000000000000010003000000000000101000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000003000000000000000000300000000000300000000000000000000000000000010000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000001000000000000000000001000000000000003000000000000010000000000000000000000000000000000000000000000000000000001000000000000000000000300000000000000000030033300000000000000030000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000100130000000000003000000000000000000000000000000100100000000000000000000000000000000000000,129,2087,130.0
278,True,0000000000010000000000000000000000000000030000000000000000000000000000000000000000000000000000000300000000000000300000000000000000000000000010000000000030000000000000010000000000000003000000000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000003000000000000000000000030000000000000000000000000000000000010000000000000000000000000000000030000000000000003000000000000000000000000000310000000000000000003000000000000000000000000000300000100000000000100000000000000000000000000000000000000000000000000000000000000000000000100000001000001000000000000000000003000000030000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000010000000010000000030000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000003000000000000000000000000000010000000000003000000000000000100000000000000000000000100000000000000000000003000000000000000000000000000000000000010000000000000000000000000000000000000000000000300000000000000000300000000300000003001100000100000003000000000000000000000000000000000000000000000000000000000001000000000000000000000003000000000000000000000000000003000000000000001030000000030000000000000000000000000000000000000000000000000000000000000000000000000100010000000000000000000000001000000000000010300000000000100000000000101000000000000000000000000000000000000003000000000000000000000300000000000000300000000000000000000000000000000010000100000000000000000000000000000000000003030003000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000100000000000010000000000000000000000000000000000000300000000000003000000300000000000000000000000000000000100000000000000000000000000100000000000000000000000000000310000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000030000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000300000000000100000000000000000000000000000100000000000000300000000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000110000000000000000000000000000000000000000100000000000000000000000000001000000030000000100010000000000000000000000000000000000000000000030000000000000000000000000000000000003000000000000000000000000000000000000000000000000001300000000000000000000000100000000000000010000003000000000000000000000130000000000000000000000000000000000000000000001000000000000030000000030000000000000000000000000000000000000100000300000000000000001000000000000000001010000000010000000000000300000000000300000000000000001000000300000000000000000000000000000000000000000000000000001000000000030000000000000030010000000000010100000000001000000000000000000100000010000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000030000000000000000000000000000000000000003000001000000001000001000000000030000001000000000000000000000000000000000000000000000000000000000000000000000000000000000033000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300000000000000000000000300000000000000000000000000000000000000000300000000000003000030300000000000300000000000000000000000000000000000000000000000000000000000000003100000000100000000000000000000300000000000000010000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000300000100000000000000000000003000000000000100000000000000000000003000000030000000000000000000000000000000000000000000000000000000000010000001000000000000000000030000000000000001000000000000000000000000030000000000000000000000000000000000000000000000,131,2193,131.0
