,done,map layout,path length,explored,end value
201,True,0330003033000100313030000103000000330333100000030113001033000103300333010300030000000001030301301110010000001303000103300003300303130033300000003010033100003300300030003033133101110310000003300000000033000000331000030030333330303000031000300000133033033300113003330300130001030011010303330101001310003310001030100300003111003103300001103030303110330010001130130000001103100011003000103013333303000033003303010030001000330331000003011330300031030000100133303001330000100100003330000310301003030000000100300033333031103100000000100110030310003011000001303033030113003101010331001000033103030113303300031003313330003000100010300000300301003111100300000000001013030130000030300333331000103000303100013030000333100303001310303013303003010303000331330333300011300330330001100000000130000010030031303003033310030000003131030033301003033000011003133030003030030003000113330003310030000303300313010330303300030331033303103010300000001100100000303000001103030030130103000300031003303330311303300003100001003010000100000301333333000303000001103100133331030030033103000130100333130010030000310001010033033330101001300300003031030303300301010033033030030003333310000010000001303300000330003010101103000000000003001130110000300300000030301003031331031003033301010000003003001100000000000301000000000033300030033100000000100030000133001001333303000100130033300000303303103333330003133300330001330000000001000011103103101000033330300003000311300000000033300000130031301300333000033010000010001000300003330330300330031031303130000000300003133033300030100130130003300000030003303013101300030030300000000303010311011010001000000033100000000000030030300300031003313101330330330003030011310303100000003000301031033103333103300110000101330000300003000110130100033030103000133030331303303310101111031330030000003033000303113130000033000010133000310310130000300100130000033001033333000000330030330000000010300003003110001310011000300100100310331103300301033031313031033003003103030001003331031003333100311300300313003100013330030003113301330310300310300303333330030330000100330001300310033000303300031030101333100000300103330013030103000003001000010000301100030031010031033030101000000311030031103300303031000030033330000033330300003013030033333303033010101300013100033300011133110003010030003033303110000000333330000033000000130310331110031001003030010030030103010311000133303303110310300000003330030013300000010030003003300033300001030130033000000333010010030100130303033000031330003100030330030011000001100000030000000130030013010030301000133000000330313001003101033300010300333310000313310000030101033010333030100001000103300000030010000133000333000130303330003003030103333001310300331333131000110013000001133000300310300000000330033011001303010003000000003030033001030331131000330001033000103000010310001330031033300100000300310130300030011311330100030331330000300000010300030300113301100030310333000010030000310100303000030001001330330013031130003031300003000301033011000303100000103000031001330300330031010300000010000130001311010003013003113000300100003033301003131330013030101313031001113331303033333331000000000100330131330010003303010030000030000133310000303033000330013010311011300330011030013030010130000003030000300003103301333303003000000330013300003310001113010330100010031000313330331300003010013313030103003001010303010031303100100030000003300333013001130300001001303000333033003033000031330103030331003001100030033001001100003301310000103033030333010100330300031100303003033001010030010330033030000030113103330003000300030303031030000030000033000000033030100033030033300000300000000000330030010131101013300000100013030033013001011030030031303030033003130300000000013000133030000030331330003010130000303300000030010010030300000301303001330303001001033033330000330300003310033300001000303133000000100013300330013330000030003030000030000003000300033303010333303131303331000311000011030030003003330330000013030013100000303003033303301003003013030000000003300110300000100030000100330030031301030010000030013000300303001003000303000030030030030000303100300131300031003330000133301030101030330033100001010300,149,3124,171.0
202,True,0330010001130000030030030301310113000110303010000010333300303000001300330013031333333003303003301000103103300000301333003030030303003313100330010000301031000000000011303000033010030033103001300031010031000003303133030031010001303010003333003011100003001000330313030300101030303001333300301000303330000003300003030030033313301003033030033000000100110303001000003133003333330300330003030300030300030003000031333033000100111013333330000300031033001131003011000030013301001003000103000003013101101031030031100000000300310310331103301001030300110031333301010003031000000103001300030000030001333000300303030303030101130313010013110311033030300303101300301300000003113101300300031300011003310003300000033330300333033300103330301301001300310001030333000030013003100001303033000000000300003030303000003130303100330001333000031033300010100300000003010000003010033030000130010031030003000100103101000000000333000330030300300301000003313000310101311333301031300010310300010000031300330033330030010333000001130011033303313013000303010313033110130003000000000101310333300100300103000003013311010000310010110033000003313003030303031313310000000300031300030000130310313000000013000300300130033000303300003310003000030303003000000330010000300330333113300030310300000303330003000303000300010300100000110001010311300000100303100003011303313031000130333300300303003000300331300000000030000031300003000001310303310003030030131000000000010000300330003333001001003013030000303330000103010010313300103013033310301000001003010000310000110030000133000003000003303030331100001033330301131003000030000300300033000300003030300001033331030000330033111310030303330330003000303303100100033000000000030000301300310330003030000100313300300100030130030110330000003011010000010030001000033003030303113000310130033003003101000030003100030033000031031310030010003300030000100033111011103103303000113300103001000000030300033001330003100001000003133333003113003300310030000000333333000300300030003100030030031103003010031003030003300010301030033313000001103003300000003110000000030311333000100033030010030000000000000000000000303301303030003013330033313100030001000300003000003300303300000003030000310330113000000330010303030000133000001330000033300300100103330000303001300031030000001300030300000100000003031030130031000000000003030000330101030113001303003300030030331000003000031330301013310001333300000001031310300303030030300010131030000030330301010013003000001001313330303303300331003300330330030333300030000003330001010030303311110103100013030130003001031300003030000110033000031303300010103013000330300311310000010103303130311001130030010001310333100033010003033130303301300303001300330010033310301003001300301003000300030031000013010301100300003033101301003100010030330310330000003031300310011313300030003103300003113313000003113133033313031003000000031100103033301300011103030010110000100310301300000301000311333003000333330013031300010303331100030300103310000303001033303030001300000301100031101330003133300030030030100033031300300030331030300300330130000013300030330031000331000130300303031331330033310033300331310001100333310300301313000000001313001300030001010303000000000000013000000000030013033030031000100000030033300000300303013000303330000000000000000033333300003333330001033303010013003303100010013030313130300030033030300010010330001000003301130001000333013003331303000010003303000000010100010001301001033001111030030000300301030030310303003113030000030300000310000033003011303033030031330333100010110300030033033000310333300000333030000000300100303013000030033000310301100301001331003001003011030001003300333010100030010300103100030103300030330001100100300030003030003333130000030101103030030100000100110001133003033033003000030100030103301301330030101033100000003000000013300013030000000310310003300001003330300030000303301133303311013330030000331330330103103300300030031300000033300331000033100310030030000010003010001301330300003003111300010031330001311301301003001333000031011333031130001300010310001033313101130001333313100031031003000111003000000330301130010031333100013300101003033110003000133010030303000000,141,2887,167.0
203,True,3300331003301303130000000000300011003300003000000300030033330130300100300003010011300001030300000110103003000330130313000000300001330011000311130001013000030031103300300333000033033311333103030033033003300300111310110300300110300001300300030310000133300000000300033030303010300103000300333000000030000130300030103300300033313303030100031010000001330003000033300331013030000101113030000000330000033000003031000033030300003003301330103110003033000003330110000010030011000030000010103000130103130000000101031030300100000011330310330030000030333030033033000033003031003301033033333303330310301101013003000030300003033010313011300333100003300010031333003003030000011103103300000103330001300000330003301003301010103003333003311100310001030130333000000131130001010330113010003000030103013130303100033310030300301000030000000030100003003003300100330000310300003103303303003113131030030003000030011033001300030301030310300000330003001310013000300033000013100003330010300001110303301030000333300010100100033001000010301330030000103000000003000030330300010000030000330030303030001331000300130300303130300330003000133331000000000300001330000000000000013103011300103003331013001013030030000331010013111000300013010300331003000333300000001310101030110000310101003300000103330310003303003010300100000330030101003000300301101330000313000300010310011030313100330303033013300100030013000331000033300010003330310301100000033003100130000310103033313030000103000330030000130333000000000003103033001033100001003133031030003330000003033033300010300300300100030133003300330100311300000001310000001301010000300030300130130000100330300303100030011000100001003303300330000013310030013000101000003300030010033103133110300030000103031000003000003003100303000301303330110303303000130330010303000003003000300000003300100013313013303100001013130003330031033031030300001303110000310030130000013011000000301111030333310130031130010300000030033000130033333003003301101330300033000331301133030133003300133313300303331313031033003003000000333300330103100313100300113001011300000101030100000001301000130300330333000000310303313033333133300001001330333311003001000030300300100010300003333031001303033033330303000030100030303333000101033030031310003303003010100000303333031031300103000000303300330000030000310303330100300030100001030000030300301300130100031010300100301033030130303100300300330000010330313033000100330303033100101103000010133313103003310331010331010030000303300030003031003300000000300000300001330000133300300011313001330001300130303000333000000003033030333103101131033303000003101300000303300311000001300101000030303003103103033000033130010310300303003003131011330001000000103003003300003010031033003000031313003330330300110033031001030033000013330100003111113033131003031310000003030000300030300300030001000113000303000001330303030310101013000010030300013010000000101300001001030000033030131001303011100010013000330300003100033000030030000001303030000000333001301000003030330031000010000313010000030000330030300013000301001000003010003033103030110303100301003010030003010000000030330331333013130300003031133030133030000030103030013003030010013013013033133033000003100303300000000300003130003130300100033030101031100133310301030303001001100030133000300310000000333030300033101003033333000300000031000103331010001330130030000300301000010330010000000331003000003003110103000300003000300000030033000133000031003303100131011301030301013001330013303000030100013000000030301033330000010033130033003300100011030300310333013033133030130031303003330310130130303130303330100303110000001000303033300001001001333303303030003100100103100030003033000031003030001333130003001313310003031000330013111300000103000000000103313033000103030003100030330000300000330030303133310103010010303313313300003100030003100011300003330001000030000030010001000000030003031133100000103300103333300000003001000300103000011030031301101301313331330303313101000000000033310011010303003333003033311110030000300300333333030000300300303030030030000030301010033000030000300000310300103001003000000130000013300000013001103330033000001100000300033010130030033303,155,3099,178.0
204,True,1300330033001310301000130030100300310030303001010031100133033010001000030133030033301330133300000301030030330003001030000000000001003303003011103100003130303133300330000030300000030303030000113333000310133303303000033001330331001331301300010130333330330303030010330030030030010001003010003003030001110100001330000300001001003000000010003030300003003110333303033001000001301030033300033030330313003130303000110333013030300131030100030300303003101030000000033001003111300003003313033103003030003000303333103300333010100033011100030030001000033010001001000100300033333100133000030031001300103000300000003330301033001013330300330010013013103301000330303013001000301301000003011033300310030330110300033100103003300103031011003030000000330101030003000011310030300000303003000030110010030010301031000300033010100133033100300000001313033303033000100300333300000301000000033130003103310000330300030010000011300333003001101101333103103031031300013000100300303303300003000003331300030303000030000330003311331301000000301000003030303303030333030130310000331031000000000130003000003001000301013013311033030303330313000033303303030330133030003000003000100000303003033300300001003100303101113300033033330133030000013033000101033300000300033033330030031003000310003010001033310300310313100000000303001030033310030100013010110003313030031100003301303330300303110310330300313330010013000300001033300300130313313033003303000010000001110000030010000330130300011303003110000000330000010013303000300000003000301003031300310331033101013330003300013001133003001100000000001330033133330330013330000000030330330300010133330010030130010003300303300010331000030333303330333310301000103003313100300300001100000331001310103001331000100110010030300030300000030000013113100101000301001000010000301000331000311300000033000100300330301113031331301010000010333000300303010003033303001000030333330101000300031033000313001100130000130113033100003000110013130010030130013300001333000030103330010100003000030100001000001000100003000330110003003030000000033000300001113330130300003300300000033000003330031030313101000000001030113000003030000010300300030300100330103013300030000001100000301030331000000011100000300100000013010303003003300130030000100301300330000003300000301330100301010330001030031003003010001330311010031000313031301301131303033033011310003300100300003113303030103000003000010033003303013300000303130130031030101303101013000300300300010001003330001101310031330003301000003030030300330000101003300003001003303003030100031130303300111011130003130003030011300033030300000000300330033133303003333301000010010010330000003133003000300033030000000313000301003000000300030030010033033300100330000000010003310030000031000300300130003000033100103010033030300333130030133300100300303000303011000000300001303100330031003000303000003030030000013300103000000303330030031103033013300033033300100313100003003101333030003330033030013011100003303000301113130100100000033003003333000013103030033000130001010300000100000003301033331010000133033030030030330301000330003031000013001001033001030000300330101301003330100003310130300033303133000303003000301030130003013303303301300000030000003330003010331011001100301303030300300103010130030003300000333330100130303333303300300033113000033111000330010030031101100300100303000130110100303103103013303300303101010110303003000010000001030300130300301000030311003313010003030310030030000133000003000003033130003000013000030303000030000000030310013000330330001000300033300100030000033030310000100001101303000100130300003000001103000333100300010000133103001011333033001310100100003300011301003030300331301330013300030301000113000013303001100330033300303000100033031303030310033300003303311330010303000030000103000301000100000313300310031033301103031301030330300000010130100300033100000013033003301000100000031010313000330300331001000033100003300303033000000030003003133030033100000003000000000000303330310303303130030001000001000030303001330011330033031300003013010010033030313030000000003000033003300003330330030300013310310100001003000300003130130130313001031110103000010110030033011300101031003133,151,3039,175.0
205,True,0113000001330100311000030333300300100013003003013100031300030000031031130303030300331313010003001010013110003103300000110300000000000033330330000301301030000001030300333300030301011333303330300330013310010130001310313103001000031013300101300000100000030030010000000301003033300000000331113103000300331000000300030001000301030330003300000310003003033330330013303000000110003003300003000033310303333300003030300131130301000001100000330030000000000030303010300030030110303100300001000000000303000000300313000100300303030100000311300300333030103003103033300013003013013000100100101001303330100013333103013300000030311333000303101003300000030133003003030101000000000033000030030300310310000303300303000303030033000000030030101300310011003310010010303113310030000300000113333000013030030300300331100103103133003000003000003001303130113310033003000000100000013000033331300133003003113103300000001103001000103310000001031300003103311300333003303303000300030031133330303100330300303000030033010003000030300130333303010000303003111330033310001030000001030333000130033330000013301330003030030300101001003310033033011330313033030311000030011133330010100000330030303100031030003303100100030003330331130000301330001300303000133033313003001000000033100300100100310030033330000003001000113300010001303330330303331303133030101330030003300033331010100300030031003300000033300300013301101000130001033003133330101313100303030003131001130010133103301330030303003330003001000303103033033011103301033333003003000300113330331301100303031030001330303130013003003330000330310003033130000101003131300131300030000001300003001001103333030330030033110130001330103003030013013000003300000000013100300033103003030300333033033013313100003303003030100330001103110303003030303031003330300033100303301000303000131030300000301030311310303003030030103301030000030300100013100000300110303010000030301010003000030130030133113003000003000001100300031033100000003300000000300000100000300100000030333000000313000000131331310331133300030031333303310000003031131311100031033013310303300033000000013311000103030100033000000033300300000000103010000313300013003030300100001300010133030001303000033100001300001303001133130030103103000010100313011030000030110033030301100001300103330000333301000030031010031010001313011313331113300330330333010110130000303000003030010033330330000333303000333000000000031030001000033333003001330010030033001013303103000330100030001030310110001001030000101000000100313031003300000030333030130103010031000003130303000330000000301300033030330113031330030000033300103000000030300300103010000300030103000010001000000130001103303031010001003100101310000100131300113000003030333330310301001300031010330303130300000030301113300000003303100300033100001030003011330110003031303330330000000303311300013000030330031013033031031000113000300300000000300001033003300100100033300030013001330103103131130000130300000130031030003130300001333100000300310000300313000303013010110030330031001100030031001100301030030030300300030000100000300000030130303330003003033003000003300000331113003333303330030030300330010330030030003000330003303301313100300310303030013330003300000001300100130001000303310030310000030310013330303303303030300013000101303030003103333303300000300001001300003000100000000300003000033000303001033331130000303303003003110300130110000103000000001310000133100033030031303133100131333310310303003033000000000003000301301010003013313300010030003313110000131030030103030130300030033030103000303031113030003030110000303000100031033001330001330300330001030003030033003000003333003301001031000100330110100003010300000011301031000030000030110011003300033003030330000331011330000003000003303033131103000001103003300000031300003303000300300003000000013300000031003300031330011013003000303030033103030001010100000010310330030331033300000300001000000000330010003300030100010011003300133000031300103300303301003033003000000101000331130000333133000000000001031000300000330330300300000331000030101033130010110330010000013010010000003000130001333000100003000003000033000000000101033013011103130030301000010000000130101300000033000031,151,3161,177.0
206,True,1303000133303033003033300331100030000003301030303030030010000300303011303333300100003130010000300111010300303010330330300010000133033003100303100100000000003333333000033000330010110003000330303010001003033000000033110033000300100003103030003000100101330331033000310003030030001001033103001300030303003030133011000133030003113033101030133010000101000301310033301300133303110001300300010030333300001033033001330333103330030303000100300000310130003300101300010333303330110030003033003103300133001101001001000300001010000310300000003100311000000031300003303003333003013003000310003030000300301101033113303031130313030011033031100030310100331000011300100310003000003000000310000013300001003000100100300103030033130303030300010103300033000330010033030133303300100300300000331033001000000030100030313003303110000033303300000000003003110010300110030003000301301300003000301100000330300300301013033300300310033030100030010003313000030030101100033133001300311301010003100333300000033031300003000330300333000000313003330331313003000310000110000031003100300010013130303110300330000303103300010330013010031001303303030333300300130013010000100001030000003310330103303000133000301000000030013300013000311013303030033330000303330131000313300300030000003313001033010003000131313130030333000013100000003300030130033003333003300033000033003003331000100000100331003000030000031010030001001011001303310333131300303010030003300300030031013100103333033330000003010003300030330310000330330003000130301001031110300330100000301100031003030030111300301103330330303033100103030010003033133031000013033330033030033130030033003103010010030000310300010300000003000003000033001031010010003333000003111303030000300000100030000010300033100000330330010303130030310013310330030013011310133303300301103300333313330100100030330301110011011300010300000003003000000013000013330003310331000300300310030001300300100030100303010100003100000300010300330003300303311001303300000030001010003013303103001113111030001103303003303300131010300101110010000300030313101000301330003003300330033333030003000010003003130003130310030001033000310031311330000001333303311301000303303300010330131300300031000110130101101130100303013030030100330030033000000000003310030330111100100003010103000300301003300330031000300000301331303310000130033303310011130133000003001001013000000000300033313100300330333000313100000000000300033330310130030030300303030000101030300313300033310003333001331003000033300030003030330010301301303303031000030100003003010013003013000010100000003330100300001010003303030330003100003001330001130033131100000300303333033130300013300303000300300330000033030330003030033001300031133001300100330300300110003100003003030300101000003101033001030300000133003303003300011000010130000030110003033303310330031030300001003003000031000100030100001003000000310030310031103133003330003310000300333331001011101103030103000303013300310033300003001301000010313003001030000100003000300013331030000330033011103010003000130103330000300330100030033310000311000010131303300033303133000000003300000300311000000003330000000003000003303030301003010300003010000010300300303010003331010000003010300101003003030330033010000033030033030003003033030031311001033000133300000300330000003300300000000000010113000310313010033000000303303330033330313000000133003010003303033003101000330000000001303330000330100001010003001331000030010013310100001000330033330013313331313001010000013003331000000310000300003000000003300010310311333000013000100031000033030010103000003001033001330310300033031000010100000300100100030310110300030330011031010330000013133000300031000330103030103130000131001103313300303001003000010333100000110330003030130001030103000030001000300011300001000000033000300000300300103301330031000110010300310000000300101033003030103010103110010300130000013000030033333101030101303033030000333310030310331010000003033001330333003300030000003333010000300000331310033330000303003001003303003100303030330103133031303330003000330030000130000000300030330003333331011003000000000000011030030010003110303000113300000333001001300033310031000000000010330101010000133030,151,3177,176.0
207,True,3000003001113330100003300330030100330000000003300100303003030300100000301000003300310031000103030000001000001100003330003113303310030330010000333311033000030030003330010030331000330030000000113030003000010013100003033013000033330100033133003110033001033303003010011133003033003030030030300303013100330330000303001000030300000333010130111100000033100100300330301030100300300033011000000300000030131033331000003303300300103000010001000300010033030301030111313300033030303301330010131000000310031303311130030030000300100033000330000101330130100303030000000000031331030003113033001300010110030300330313011033000000013130330000033301100000033300030010330103331330030010000003330000003300030303331000331303103000131310010003000310030310330000133130300030100333300300110303303101003303030330031133300030001013010030030111101000331000013300033300310030301000100000001033000000300000000303330030001000000313033000003033331033033000000100033303001010000033303333130003311033133000333003001000001033003013031000013010113100000030100030300030030000031331003303003030003010001030103003000300000333003300000001000013030131000000301010003300310003010133003300010000103003301300033300031003000103030000030003001100103000101133110003300010001330003101103001300333030011030033030030000100010100003030133030000313031013030330333000001330033000030000030300100113000031100000300000000300300330000330300311030000001110030100000003000033003031001301300001030030300130000000300300033000013003300013300000330003010100100010003300330000000010003103000310000301103330033130300301300003001330331000010303300103100003333001100300033003000101000033033300033001003003100000000300100101010300303310101303300033030110003000301003031010010030300303000000331100010300301003330000000100130133000000300033033333000330330100133030301003330000131000030030001301000301113300011303100030000303030033110000313303001003100003000303310030001010303303300113333313100300330000033300003301301000010000303000301130331000300003033100000000010301100100003300103330130301010101100003033013101001111303331030030000300333003033033000303013000000033300301111003030030000030003030300103103330310000333300110001033030330303103313300003010303030000001301010313130001003000010310030030001001311333033331301131033030000011000013330300030000000113030310101100103030100311310300300330303330000000000133303330300301300033100303100001330013003000300003033000310303000010101030033100000033301113101003030300030111033000003033300311303013000013000001100100000301030000133310000300300003000300331130303031003030031303003100330000313303100300010330003000013030330330003011330310100330310303000130000030030330333000110133101333003001000003030303313101300000000313013300300300330333003030303101010033100003301000003033033133030110303303000000000003000000000003033033133000330010300300303000030033310310313030300110330333013131033313100013101013300331000330031000133010100310103000303300001300333033010301010003000000133000103000033303013100330003303001003013010000100001313333330300030003100000303030000003010033000030000003130100100003003101300003001333000000000010000101003300000003300003033003303010110003303333033103000103000310303000003010003033100100000300100000100300000300131030013100013300303103033333110300030000313003003100003003000031003010000003010003003303000301300030310000313130003033330030131030010003003000103300300000003300003000030300130003330130030033033033000330300300031030030030003011013103110300031100331030031301001301000001031333031333300301000001000130000001100033011303100300001133300101300000033113310000010001030033000013013030301000101033000001303330031100010310000003013033300000000300003310333030103310313033011030301100030330330113100103300100100330010030030113100001013001010000103010300030000000303300310300031000000301303301130010103030111100001011000030300110000100030130000131000300013303030133330330333310303301113001001031303000333003303001003300000030300003003003100133000030303303330330310031010300003030310311101010000031333030031000300003300003000333003100100030013000303003303003000303133311003330300031103003031030133,159,3341,181.0
208,True,0303000000303330303130003030001000300000030000311000130303131103130033330000330013000011013030030300300030001000000003300010003031303300310000003100000031000031033000313331000000301030030101003130000310000000000130000000333000003030030300310000030103303033300301301003001000310333000003300101000303030100033110100311300133030333001010303100003300000003000310001000300113031030033000300130310300030031000303030000310033003310310030000033033003000013000001030003000003030003000303310031333033113001033030003333003000001313301010300000030013000003013011301031000001011130000003000033031000030330310033033103030303110130000103113030110300030010100000300001003100013033001100000003100330030310000330000010000330300003031030333330000303300103001300030330303033103100000303103033110300033031301000100131003100301003000100000001330303333000030003113033000000013100000301003000331030030010303130000303033300003300330300311030010000330003300100330300000333011000300001100000000303003133303001103310130101000130000011133303000000001303000003030000010030330331303000000000300031003003031031030330031003033010031330030000001000030330030330001330303000003303110011031030110001333000030300000003030301330010000030130000001031300000310000110100303103031110013303000003303030000030333003003303310330030001000000110300003133000333330033000030000000100000300330010030003311303310030100001331103310300003000000003130003130333100000130130031000001033333030000000000103300003000001003000001130300000310300000030000331031133030100033300000003030333300310303301030003000303030103131303300300033300031000310330001311300130133313331133000333103030111000030000033300300010301130100331033013030300330103133300300003001311300003330013101030300130003030300003033030000113100301000030000001013101300010003000003003313100100100300331033000313030001101133103031000330000130110010301100000300013010331000330011330010003003013103000133131113110030333030330000000300033003103000003013300000301333300101013033300013330001000000300113003301330000003303003003000031003330133333330300001000003303330300033333301000330100300010000000001011000000110001010003001330033010003300000301001010130330303103333000003300301000330310300031031030000330000310010333000000031133031000001303000300000333003031000303030030030010001313000000033000100030010030030331030000003001303000011133000310033001031303103003330330303310003013330000010010031311000103000031001300000303130001000000001030000030330300000003010000003000010300310100330300300310100013311003013030030000030303303300331000303333010303330310300033030310031001000010013130303003310100300000000003003000300310000030030100130310110000003033031310013333030113010000000301130303003313010101000300300030000101130031003001303131000000300303310130110130003000300000300303033103000000330010300130301013300000000101003003100100331003330000000110000003133101000000000003333313000003303300003000000030110000103033001130000030301311310333300110013310011001303033300300000333001100003030300130303310013301030113000000300333003031303010010300030313303010030003013033000013031003003000011303013300130013003030001333300000031010330013310000003010030033030131001003033300003303001330330000301003300013130300301330100030030313310001110330130300030100000131331300031300000031033030033100030010300030330300330003110003303003000030103100300133310330000010330330100313000330001010030130001000000000330000003313003010103001300030300303300300001003000103001003103000033031130100303030030003001113100030001000000030033133330010000030330010331000031010110300000303300001033100000103031030110100000313030300303031031000330130033033310131330300001110330000003330010303130330030003003000100030331130130330030001101030001000013133113030000000331030310303113130300001003311011133003301330001000333003300313333003000030001000303030300013100103333311013313313031030303303000031103100000033033000033103030001030303000030311100110130000300030013300003303330300331330003300033000300033300303300331300313300033303300033100101001030100030110010100001033100031100103000133310030100330010300303000300033003313310003300031300100003,153,3187,173.0
209,True,0131030000001310000000330330330300031000030000000003010330130101001000000300003003100030300110003300033331013000330300033003003000001003033300100131000003000013010110000310111300030033010300011300300333331300030031031013000130331333033000001303030003303300030030303001300113100303103001100010330030000030310300003001300330303003001033130033100000031100013033030300030333300303300310300100010030100301013030103300301300000000030301101001133033000030000003330300003100300003001010303033000303313000330300030100033030011303100000300000130330000300301300303303000330030300300103000011313033100001000100003030303033300031033001330000000300000330300300000030011103000010303303003010110303003100100330000013131133110330030300033030001033301010030033311000000010331000330003330000000301030300330330300300330033031010000010001130000130313001000010000010000010303000000001033300301013001333010330000000000330003100033000001101000330003103000300330110130311131000301000113000133011100130010000101130300030030333301010310030030001001000031001000010300003000030301110000100030313303000010000031030003011013100010003303300130130100300111310010300100000030030300000033000011001333003030033003131030013300300300030001303033000000331113100011030033000103300300003001003030033000300330110010333003103133103303013031031000300301010331033001033000010030330300000313301000331003000003003300003010000010330330001000030003001303303300330301301000130300003010110000303300103101000003000010031311001003330301313003331330130300010300033333001003100033000033010000300000030100003033310030003110030030000010300101000303000030333330030030000300000113003000000013030303303013303103300003030000133303030000333131031000310303300331030001000033113000333300000000000100013000003030030300000330031310101013030103303101030011300010301101001000000100103300003301030133130303300330330330131333303300013010030331000311000310301030303100000130300030030303001110133101003001030000300100010303301000010003330303030030101131000000033300300001103330030330133300000031001000003000031300330000303003003111300003000000003000110100003030003033100031103030010030030010131011003000033010100330030010033131030300331330000300000000013000300330003003303313303303000010000030011033300000330010113130000313303311100000013333333111030000330000300331001030030330000300030333303103003033001303300103333333003001000033130300033033000311030300301133103130003000333301031003310003010000030300000301011303100300000133031301031011101330313313310303303001030300010011033300333000000103001313131300000310300100000001310303030000131300303030300113110130001000001130001030330030300030003113301303003100310000101130031130103000010330030003030300031103303103330133330003000130330301000030003003303130030300001301330300103310333033333313001010030010033330003013113000330003333000030033000330003001013300103100010311000330330100110310300003300000330000330303330330100003300030000000030010331000030331000110103000030300000003030003303000030030001000013000313310303000030303000033003000033033303330030130010030000003001303030010300000000030003130013300303031030030000003303000300003103030303013000100003000100001011303003303010300000333033131000310013001001100100133003331011000003330330030011310000003000300300003300003030031031103030033001010300000011103333103003330330010030010300031311100031001303003303000013330001013130003031030100300031030101030300003000000303030303001001003300133001300300000010301331030031100003003300300103030003130301331100300330000003100031000031133010003000000300001001013331030310330300030010301000100100300000033000300133000000300003001330111000000030330103111000310303131010303333033300310033003301030103131003033003300300333300000000000001000000310030330030300010100003133010033100030100300013010030301303303003103030000313300000130000010000300133300000003300333300103113000033031003030000010303331001003110301000100000300301000100030303313333300000003003303000101001330010033300300303033031110033300333013030030010033330030030100000303000001000003110013033331033030000011330030300030131003003303001310300301010030003300100331000300103,151,3042,175.0
210,True,0100033003010000013013103003031030033030003130100000001103300000303100010003300000031101003300300033033000303000333003000311130313030030001013030303103330033333013300003001003003030001000000033033113011003010303001011300130030001330003000103100001030003100330301031010100033030313103001000003001300000000000301301001003301300130330000333010000301100000103301031030010303010300100300030103303103300300301330011110000000003301130100033301001013030003103011100301330001030001003000333010300010300030010133033003033313330031010300031100000000003003033000031010301300333000030310300001300003330100013003330333000000311003011100003303011000100003003003010133000010013033030100030300030000330003000300000000100003030000000000330030030030013003301300300001103000301300100000030103310033101301031131000101333000030031300330330033003310100330013303130010301300001033000333100313010301000310033000000100100000110100031313030300030003033003301333301100003300033013333010033000300003103030001003010303000033030100103003313300301013000000003110100131300303031330130000030033300000311033000003313000300000300100001310003000013000303033030011330130033000003301103103003010000001300010033031000301300011300303000003000003000003010001003003011310301010000100330100000100000030100000300101300033103330303300000000303330333033030001013300001003030130310003331000003000000010003100330303113000000101001300000030330331013000333000311303301003301333000313033333100100000030303100300031000303003000330013130030100000110001100003033000130103131133003130000330300000000103013003030313003013103333331101010000133001000333001303010030130030000000033010003300003100331033000310001030000031000301330000103100003300000100130331003103000333030110030100101330330303000000333000130010303131001330130011100330031010333001330000300001000333030103000030013000000301313003030133100000031013101001300303133330100100000003003130000031031000000100133010003311011000000003000030101303301300011130030330000313003003311101000111303100303003001000033030000000330000000031000303333033331000030003001030100010000000310030330010001130333001300101013101310130100133301030130000003013010330300310000130030100303313003313333130000003030130100011303313000000003030300301100313100300100130313000030003300311031330000103300103303030030303331000000000030300033030030313130113003331000130030331313033030013030311033030000300000033033100310003030300330003130331303103300033300000301003033000330030000011000030033331031300113000010033030313130333033001303130030003130310030000030000030300300310103011001330030130000303310333301330031003000003303303303330030000130300303001330000030003313000303033001303000003103330030300003011300100000010000031330000030130300330333033100000010003013031000030030301110000003000000330033030300000303330300131131003000330010010100330000300031333033000030010003330133000100001103130100000013003330310103030310100300000000003331003000013101300100010000003303130000031000300033000030000030010300330003000013330300003101030333301130003003003333101330000330111113300303133300301301000000000033003030003133001301000000300000003033333001030003300003101013300101000003033130110033331300003330013330000000310030010333100003103301030033000000331003000003300030033333300030000033030003303300031033030001030330000033033030130001030030313130000300333300010330010001300310031300113003100031310310110000333110000031033300300100010000130000310130303333000030330330000000100003030003030001010000333100333003300100100003030310000033001000033331303000303000030010033000003000003030100031113001300000010130311300313031000300000000011000030300301100003030010011000030110130030300000130330300101033000303300000100131333331100000300331103311033311003300001033100300330131303133010333130110110010003013000310333003300333030031030303000013310300030003033033000000300030031130030000011000133103030310303000000300000030000311030303010003330000033003033030330000000003031000001300333010100000031000003001300333313133301003333000000300030300100333301000000330001000033103100000000301033311001000013310303030000000300000000000330103310031010300003030333,151,3011,173.0
